ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"32","033"," <p> <strong>Pokemon GO Nidorino</strong> is a <span class=""type poison"">poison</span> type with <strong>1252 MAX CP</strong>.<br> Nidorino best moveset is <strong>Poison Jab and Sludge Bomb</strong>.<br> Nidorino is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Nidorino is boosted by Cloudy weather.<br> It takes  100  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Nidorino","1","https://db.pokemongohub.net/images/pokemon//normal-animated/033.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/033.gif","19.50 kg","POISON"," ","0.90 m","1252","137","112","122","7.00%","25.00%","unknown","3 KM","Nidorino has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might.","100","No","Cloudy, </td>"
"33","034"," <p> <strong>Pokemon GO Nidoking</strong> is a <span class=""type poison"">poison</span> <span class=""type ground"">ground</span> type with <strong>2386 MAX CP</strong>.<br> Nidoking best moveset is <strong>Poison Jab and Earthquake</strong>.<br> Nidoking is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Nidoking is boosted by Cloudy and Clear weather.<br> <span class=""counters-short-description""> ","Nidoking","1","https://db.pokemongohub.net/images/pokemon//normal-animated/034.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/034.gif","62.00 kg","POISON","GROUND","1.40 m","2386","204","157","162","5.00%","12.50%","unknown","3 KM","Nidoking's thick tail packs enormously destructive power. With one swing, it can topple a metal transmission tower. Once this Pokemon goes on a rampage, there is no stopping it.","-","No","Cloudy, Clear"
"34","035"," <p> <strong>Pokemon GO Clefairy</strong> is a <span class=""type fairy"">fairy</span> type with <strong>1085 MAX CP</strong>.<br> Clefairy best moveset is <strong>Pound and Moonblast</strong>.<br> Clefairy is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Clefairy is boosted by Cloudy weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Clefairy","1","https://db.pokemongohub.net/images/pokemon//normal-animated/035.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/035.gif","7.50 kg","FAIRY"," ","0.60 m","1085","107","116","140","10.00%","30.00%","unknown","1 KM","On every night of a full moon, groups of this Pokemon come out to play. When dawn arrives, the tired Clefairy return to their quiet mountain retreats and go to sleep nestled up against each other.","50","No","Cloudy, </td>"
"35","036"," <p> <strong>Pokemon GO Clefable</strong> is a <span class=""type fairy"">fairy</span> type with <strong>2353 MAX CP</strong>.<br> Clefable best moveset is <strong>Pound and Dazzling Gleam</strong>.<br> Clefable is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Clefable is boosted by Cloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Clefable","1","https://db.pokemongohub.net/images/pokemon//normal-animated/036.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/036.gif","40.00 kg","FAIRY"," ","1.30 m","2353","178","171","190","6.00%","10.00%","unknown","1 KM","Clefable moves by skipping lightly as if it were flying using its wings. Its bouncy step lets it even walk on water. It is known to take strolls on lakes on quiet, moonlit nights.","-","No","Cloudy, </td>"
"36","037"," <p> <strong>Pokemon GO Vulpix</strong> is a <span class=""type fire"">fire</span> type with <strong>774 MAX CP</strong>.<br> Vulpix best moveset is <strong>Ember and Flamethrower</strong>.<br> Vulpix is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Vulpix is boosted by Clear weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Vulpix","1","https://db.pokemongohub.net/images/pokemon//normal-animated/037.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/037.gif","9.90 kg","FIRE"," ","0.60 m","774","96","122","76","10.00%","30.00%","unknown","3 KM","Inside Vulpix's body burns a flame that never goes out. During the daytime, when the temperatures rise, this Pokemon releases flames from its mouth to prevent its body from growing too hot.","50","No","Clear, </td>"
"37","038"," <p> <strong>Pokemon GO Ninetales</strong> is a <span class=""type fire"">fire</span> type with <strong>2157 MAX CP</strong>.<br> Ninetales best moveset is <strong>Fire Spin and Overheat</strong>.<br> Ninetales is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Ninetales is boosted by Clear weather.<br> <span class=""counters-short-description""> </span> </p> ","Ninetales","1","https://db.pokemongohub.net/images/pokemon//normal-animated/038.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/038.gif","19.90 kg","FIRE"," ","1.10 m","2157","169","204","146","6.00%","10.00%","unknown","3 KM","Legend has it that Ninetales came into being when nine wizards possessing sacred powers merged into one. This Pokemon is highly intelligent—it can understand human speech.","-","No","Clear, </td>"
"38","039"," <p> <strong>Pokemon GO Jigglypuff</strong> is a <span class=""type normal"">normal</span> <span class=""type fairy"">fairy</span> type with <strong>713 MAX CP</strong>.<br> Jigglypuff best moveset is <strong>Pound and Dazzling Gleam</strong>.<br> Jigglypuff is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Jigglypuff is boosted by PartlyCloudy and Cloudy weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Jigglypuff","1","https://db.pokemongohub.net/images/pokemon//normal-animated/039.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/039.gif","5.50 kg","NORMAL","FAIRY","0.50 m","713","80","44","230","10.00%","50.00%","unknown","1 KM","When this Pokemon sings, it never pauses to breathe. If it is in a battle against an opponent that does not easily fall asleep, Jigglypuff cannot breathe, endangering its life.","50","No","PartlyCloudy, Cloudy"
"39","040"," <p> <strong>Pokemon GO Wigglytuff</strong> is a <span class=""type normal"">normal</span> <span class=""type fairy"">fairy</span> type with <strong>1906 MAX CP</strong>.<br> Wigglytuff best moveset is <strong>Pound and Hyper Beam</strong>.<br> Wigglytuff is vulnerable to <a href=""/type/poison"">Poison</a>, <a href=""/type/steel"">Steel</a> type moves.<br> Wigglytuff is boosted by PartlyCloudy and Cloudy weather.<br> <span class=""counters-short-description""> </span> </p> ","Wigglytuff","1","https://db.pokemongohub.net/images/pokemon//normal-animated/040.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/040.gif","12.00 kg","NORMAL","FAIRY","1.00 m","1906","156","93","280","6.00%","20.00%","unknown","1 KM","Wigglytuff's body is very flexible. By inhaling deeply, this Pokemon can inflate itself seemingly without end. Once inflated, Wigglytuff bounces along lightly like a balloon.","-","No","PartlyCloudy, Cloudy"
"40","041"," <p> <strong>Pokemon GO Zubat</strong> is a <span class=""type poison"">poison</span> <span class=""type flying"">flying</span> type with <strong>569 MAX CP</strong>.<br> Zubat best moveset is <strong>Quick Attack and Sludge Bomb</strong>.<br> Zubat is vulnerable to <a href=""/type/psychic"">Psychic</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Zubat is boosted by Cloudy and Wind weather.<br> It takes  25  candy to evolve!<br> ","Zubat","1","https://db.pokemongohub.net/images/pokemon//normal-animated/041.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/041.gif","7.50 kg","POISON","FLYING","0.80 m","569","83","76","80","20.00%","50.00%","unknown","1 KM","Zubat avoids sunlight because exposure causes it to become unhealthy. During the daytime, it stays in caves or under the eaves of old houses, sleeping while hanging upside down.","25","No","Cloudy, Wind"
"41","042"," <p> <strong>Pokemon GO Golbat</strong> is a <span class=""type poison"">poison</span> <span class=""type flying"">flying</span> type with <strong>1830 MAX CP</strong>.<br> Golbat best moveset is <strong>Wing Attack and Shadow Ball</strong>.<br> Golbat is vulnerable to <a href=""/type/psychic"">Psychic</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Golbat is boosted by Cloudy and Wind weather.<br> It takes  100  candy to evolve!<br> ","Golbat","1","https://db.pokemongohub.net/images/pokemon//normal-animated/042.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/042.gif","55.00 kg","POISON","FLYING","1.60 m","1830","161","153","150","7.00%","20.00%","unknown","1 KM","Golbat bites down on prey with its four fangs and drinks the victim's blood. It becomes active on inky dark moonless nights, flying around to attack people and Pokemon.","100","No","Cloudy, Wind"
"42","043"," <p> <strong>Pokemon GO Oddish</strong> is a <span class=""type grass"">grass</span> <span class=""type poison"">poison</span> type with <strong>1069 MAX CP</strong>.<br> Oddish best moveset is <strong>Acid and Sludge Bomb</strong>.<br> Oddish is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Oddish is boosted by Clear and Cloudy weather.<br> It takes  25  candy to evolve!<br> ","Oddish","1","https://db.pokemongohub.net/images/pokemon//normal-animated/043.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/043.gif","5.40 kg","GRASS","POISON","0.50 m","1069","131","116","90","15.00%","60.00%","unknown","3 KM","Oddish searches for fertile, nutrient-rich soil, then plants itself. During the daytime, while it is planted, this Pokemon's feet are thought to change shape and become similar to the roots of trees.","25","No","Clear, Cloudy"
"43","044"," <p> <strong>Pokemon GO Gloom</strong> is a <span class=""type grass"">grass</span> <span class=""type poison"">poison</span> type with <strong>1512 MAX CP</strong>.<br> Gloom best moveset is <strong>Acid and Sludge Bomb</strong>.<br> Gloom is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Gloom is boosted by Clear and Cloudy weather.<br> It takes  100  candy to evolve!<br> ","Gloom","1","https://db.pokemongohub.net/images/pokemon//normal-animated/044.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/044.gif","8.60 kg","GRASS","POISON","0.80 m","1512","153","139","120","7.00%","30.00%","unknown","3 KM","From its mouth Gloom drips honey that smells absolutely horrible. Apparently, it loves the horrid stench. It sniffs the noxious fumes and then drools even more of its honey.","100","No","Clear, Cloudy"
"44","045"," <p> <strong>Pokemon GO Vileplume</strong> is a <span class=""type grass"">grass</span> <span class=""type poison"">poison</span> type with <strong>2367 MAX CP</strong>.<br> Vileplume best moveset is <strong>Acid and Solar Beam</strong>.<br> Vileplume is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Vileplume is boosted by Clear and Cloudy weather.<br> <span class=""counters-short-description""> ","Vileplume","1","https://db.pokemongohub.net/images/pokemon//normal-animated/045.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/045.gif","18.60 kg","GRASS","POISON","1.20 m","2367","202","170","150","5.00%","15.00%","unknown","3 KM","Vileplume has the world's largest petals. They are used to attract prey that are then doused with toxic spores. Once the prey are immobilized, this Pokemon catches and devours them.","-","No","Clear, Cloudy"
"45","046"," <p> <strong>Pokemon GO Paras</strong> is a <span class=""type bug"">bug</span> <span class=""type grass"">grass</span> type with <strong>836 MAX CP</strong>.<br> Paras best moveset is <strong>Bug Bite and X Scissor</strong>.<br> Paras is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Paras is boosted by Rain and Clear ","Paras","1","https://db.pokemongohub.net/images/pokemon//normal-animated/046.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/046.gif","5.40 kg","BUG","GRASS","0.30 m","836","121","99","70","15.00%","40.00%","unknown","3 KM","Paras has parasitic mushrooms growing on its back called tochukaso. They grow large by drawing nutrients from this Bug Pokemon host. They are highly valued as a medicine for extending life.","50","No","Rain, Clear"
"46","047"," <p> <strong>Pokemon GO Parasect</strong> is a <span class=""type bug"">bug</span> <span class=""type grass"">grass</span> type with <strong>1657 MAX CP</strong>.<br> Parasect best moveset is <strong>Fury Cutter and Solar Beam</strong>.<br> Parasect is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Parasect is boosted by Rain and Clear ","Parasect","1","https://db.pokemongohub.net/images/pokemon//normal-animated/047.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/047.gif","29.50 kg","BUG","GRASS","1.00 m","1657","165","146","120","7.00%","20.00%","unknown","3 KM","Parasect is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies, they move onto another tree all at once.","-","No","Rain, Clear"
"47","048"," <p> <strong>Pokemon GO Venonat</strong> is a <span class=""type bug"">bug</span> <span class=""type poison"">poison</span> type with <strong>902 MAX CP</strong>.<br> Venonat best moveset is <strong>Bug Bite and Signal Beam</strong>.<br> Venonat is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Venonat is boosted by Rain and Cloudy weather.<br> It takes  50  candy to evolve!<br> ","Venonat","1","https://db.pokemongohub.net/images/pokemon//normal-animated/048.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/048.gif","30.00 kg","BUG","POISON","1.00 m","902","100","102","120","15.00%","50.00%","unknown","3 KM","Venonat is said to have evolved with a coat of thin, stiff hair that covers its entire body for protection. It possesses large eyes that never fail to spot even minuscule prey.","50","No","Rain, Cloudy"
